from_lang	to_lang	count_actions
ful	wol	12.770100000000001
ful	xho	0.607698
ful	yao	0.19493000000000002
ful	yor	1.19304
ful	zho	14.301254
ful	zul	0.8205990000000001
gag	ara	1.0225600000000001
gag	aze	1.76988
gag	bci	0
gag	bel	0.8143199999999999
gag	bul	1.19808
gag	cat	0
gag	ces	0.61056
gag	deu	1.29464
gag	div	0
gag	dje	0.0204
gag	ell	1.00156
gag	eng	13.20852
gag	est	0.75376
gag	eus	0
gag	fas	0
gag	fra	0.1288
gag	ful	0.006640000000000001
gag	gle	0
gag	glg	0
gag	hat	0
gag	hau	0.03968
gag	hbs	0.73336
gag	heb	0
gag	hin	0.00176
gag	hun	0.9086399999999999
gag	hye	5.22704
gag	isl	0
gag	ita	0.01752
gag	jpn	0
gag	kaz	1
gag	kir	0.41408
gag	kor	0
gag	kur	0
gag	lah	0
gag	lav	0.86136
gag	lez	0.043120000000000006
gag	lit	0
gag	ltz	0
gag	lug	0
gag	mkd	0.1596
gag	mri	0.00624
gag	msa	0
gag	nld	0
gag	nor	0
gag	pan	0
gag	pol	0.7948000000000001
gag	por	0.0028799999999999997
gag	pus	0
gag	rom	0.07551999999999999
gag	rus	59.51648
gag	slk	0.14448
gag	smo	0.00336
gag	snd	0
gag	spa	1.53488
gag	sqi	0.06336000000000001
gag	swe	1
gag	tgk	0.00704
gag	tig	0
gag	tir	0
gag	tmh	0.00672
gag	tuk	0
gag	tur	1.64304
gag	ukr	13
gag	urd	0
gag	uzb	0.20592
gag	vie	0
gag	zho	1.00636
gil	abr	0.316756
gil	aka	1.7008420000000002
gil	ara	0.270432
gil	ben	6.74828
gil	bho	0.509564
gil	bis	1.012242
gil	chw	0.191556
gil	deu	1.252
gil	div	6.886
gil	dzo	3.30528
gil	ell	0.292968
gil	eng	69.909176
gil	ewe	0.8745219999999999
gil	fij	5.904431999999999
gil	fra	1.622592
gil	hif	6.805872
gil	hin	0.261668
gil	ita	0.360576
gil	jpn	4.382
gil	kin	6.74828
gil	mai	0.8332060000000001
gil	mon	1.1268
gil	mri	0.927732
gil	nde	0.2504
gil	nep	6.3213479999999995
gil	ngl	0.26292
gil	pol	0.612228
gil	por	0.40189199999999997
gil	rus	1.878
gil	seh	0.2817
gil	smo	0.49954800000000005
gil	sna	0.8764
gil	spa	4.155387999999999
gil	swa	5.5088
gil	tpi	0.022536
gil	tsj	3.85616
gil	tso	0.38686800000000005
gil	vie	0.22536
gil	vmw	0.950268
gil	zho	6.696947999999999
gle	abr	0.05244
gle	afr	0.35511
gle	aka	0.28158
gle	amh	0.8907200000000001
gle	ara	36.26904
gle	aym	0.14323999999999998
gle	aze	0.14448
gle	bam	0.5463399999999999
gle	bci	0
gle	bel	0.06084
gle	bem	0.22876
gle	ben	0.10044
gle	bho	0.12738
gle	bis	0.00924
gle	bul	0.67776
gle	cat	2
gle	ces	0.9730800000000001
gle	chw	0.02448
gle	crs	0
gle	dan	2
gle	deu	21.02516
gle	div	2
gle	dje	0.051
gle	dzo	0
gle	ell	11.25506
gle	eng	332.1149
gle	est	0.25574
gle	eus	0
gle	ewe	0.14478
gle	fas	2
gle	fij	0.28296
gle	fil	8
gle	fin	1.8969600000000002
gle	fon	0
gle	fra	28.834500000000002
gle	ful	0.12752
gle	gag	0
gle	glg	1
gle	grn	0
gle	guj	0.0558
gle	hat	1
gle	hau	0.0992
gle	hbs	0.38323999999999997
gle	heb	6
gle	hif	0.32616
gle	hin	0.043120000000000006
gle	hun	1.01022
gle	hye	0.60814
gle	isl	0
gle	ita	12.51412
gle	jpn	5
gle	kan	0.045880000000000004
gle	kaz	0
gle	kck	0.00948
gle	khm	0
gle	kin	0
gle	kir	0.01294
gle	kor	0
gle	kri	0
gle	kur	0
gle	lah	0
gle	lao	0
gle	lav	0.53544
gle	ldd	0
gle	lez	0.00352
gle	lin	0
gle	lit	1
gle	loz	0.04332
gle	ltz	1
gle	lug	0
gle	mai	0.1331
gle	mal	0.03968
gle	mar	0
gle	mkd	0.1729
gle	mlg	0
gle	mlt	1.58752
gle	mon	0
gle	mri	0.15288
gle	msa	2.23406
gle	mya	0
gle	nde	0
gle	nep	0.5258
gle	ngl	0
gle	nld	11.002320000000001
gle	nor	2
gle	nso	0.24977400000000002
gle	nya	0.08131999999999999
gle	ori	0.03968
gle	orm	1.02752
gle	pan	0.03472
gle	pap	0.02652
gle	pol	6.30692
gle	por	16.08832
gle	pus	1
gle	que	0.18232
gle	rom	0.05234
gle	ron	0.0918
gle	run	0
gle	rus	11.68182
gle	sag	0
gle	seh	0.036
gle	sid	0
gle	sin	0
gle	slk	0.50294
gle	smo	0.08232
gle	sna	0
gle	snd	0
gle	snk	0.07552
gle	som	1.18848
gle	sot	0.21093800000000001
gle	spa	34.6738
gle	sqi	0.1053
gle	ssw	0
gle	swa	1
gle	swe	5.1144
gle	tam	0.12628
gle	tek	0
gle	tel	0.08928000000000001
gle	tgk	0.005280000000000001
gle	tha	1
gle	tig	0.17936000000000002
gle	tir	0
gle	tmh	0.0168
gle	toi	0.08056
gle	ton	0
gle	tpi	0.01008
gle	tsj	0
gle	tsn	0.31196
gle	tso	0.049440000000000005
gle	tuk	0
gle	tum	0.1102
gle	tur	2.50006
gle	ukr	1.00528
gle	urd	0
gle	uzb	0.09187999999999999
gle	vie	1
gle	vmw	0.12144
gle	wol	0
gle	xho	0.469224
gle	yao	0.11715999999999999
gle	yor	0
gle	zho	16.5489
gle	zul	0.633612
glg	aar	0
glg	abr	0.28335999999999995
glg	afr	2.35511
glg	aka	1.52152
glg	amh	0.49223999999999996
glg	ara	295.76691999999997
glg	aym	2.49676
glg	aze	7.2237100000000005
glg	bam	4.148479999999999
glg	bci	0
glg	bel	0.29484
glg	bem	0.16856000000000002
glg	ben	2.37422
glg	bho	0.32256
glg	bul	4.678240000000001
glg	cat	0
glg	ces	8.213940000000001
glg	chw	0.04998
glg	crs	1
glg	dan	8
glg	deu	193.19838
glg	div	1
glg	dje	0.16065
glg	ell	67.46227999999999
glg	eng	1032.95459
glg	est	1.60174
glg	ewe	0.7823199999999999
glg	fan	0
glg	fas	46
glg	fij	0.16505999999999998
glg	fil	54
glg	fin	7.086239999999999
glg	fon	0
glg	fra	242.41683
glg	ful	0.89453
glg	gag	0
glg	gle	1
glg	grn	2
glg	guj	0.2079
glg	hat	10
glg	hau	0.31248
glg	hbs	5.83871
glg	heb	33
glg	hif	0.19025999999999998
glg	hin	1.10472
glg	hun	5.858299999999999
glg	hye	2.65237
glg	isl	1
glg	ita	248.61646
glg	jpn	30
glg	kan	0.17094
glg	kaz	1
glg	kck	0.01106
glg	khm	1
glg	kin	7
glg	kir	0.76993
glg	kor	10
glg	kri	1
glg	kur	12
glg	lah	1
glg	lao	0
glg	lav	0.8555400000000002
glg	ldd	1
glg	lez	0.07854000000000001
glg	lin	0
glg	lit	1
glg	loz	0.03192
glg	ltz	2
glg	lug	0
glg	mai	0.49973
glg	mal	0.14784
glg	mar	0
glg	mkd	0.79135
glg	mlg	0
glg	mlt	4.79864
glg	mon	0
glg	mri	0.37128
glg	msa	15.99687
glg	mya	1
glg	nde	0
glg	nep	1.9741399999999998
glg	ngl	0
glg	nld	73.05278
glg	nor	6
glg	nso	0.24977400000000002
glg	nya	0.059919999999999994
glg	ori	0.14784
glg	orm	0.56784
glg	pan	4.12936
glg	pap	0.6033299999999999
glg	pol	14.16758
glg	por	132.48286000000002
glg	pov	0
glg	pus	23
glg	que	5.13124
glg	rom	0.35545999999999994
glg	ron	0.05355
glg	rus	56.44706
glg	sag	0
glg	seh	0.0735
glg	sid	0
glg	sin	1
glg	slk	3.8964800000000004
glg	smo	0.19992000000000001
glg	sna	0
glg	snd	1
glg	snk	0.5734400000000001
glg	som	31.10416
glg	sot	0.21093800000000001
glg	spa	531.6641199999999
glg	sqi	0.70819
glg	ssw	0
glg	swa	11
glg	swe	20.42735
glg	tam	0.49882000000000004
glg	tek	0
glg	tel	0.33264
glg	tgk	0.01848
glg	tha	6
glg	tig	0.09912
glg	tir	0
glg	tmh	0.05292
glg	toi	0.05936
glg	tsn	0.3276
glg	tso	0.10094000000000002
glg	tuk	3
glg	tur	26.14477
glg	ukr	10.00308
glg	urd	0
glg	uzb	3.4739000000000004
glg	vie	11
glg	vmw	0.24794000000000002
glg	wol	2
glg	xho	0.469224
glg	yor	0
glg	zho	69.24608
glg	zul	0.6336120000000001
grn	afr	0.20025
grn	amh	0.4395
grn	ara	13.101999999999999
grn	aym	8.0545
grn	ben	0.3645
grn	bho	0.037
grn	cat	2
grn	chw	0.051
grn	deu	10.822
grn	ell	0.0845
grn	eng	171.204
grn	eus	0
grn	fil	6
grn	fra	3.425
grn	gle	0
grn	glg	0
grn	guj	0.2025
grn	hat	0
grn	hbs	0.09
grn	heb	12
grn	hin	1.011
grn	hun	0.468
grn	hye	0.977
grn	ita	5.494
grn	jpn	29
grn	kan	0.1665
grn	kor	2
grn	kur	0
grn	lah	0
grn	mai	0.0605
grn	mal	0.144
grn	mar	0
grn	mri	0.039
grn	msa	3
grn	nau	1
grn	nep	0.239
grn	ngl	0
grn	nld	0
grn	nor	0
grn	nso	0.14085
grn	ori	0.144
grn	orm	0.5069999999999999
grn	pan	3.126
grn	por	182.179
grn	pus	0
grn	que	14.918
grn	rus	10.009
grn	seh	0.075
grn	sid	0
grn	sin	2
grn	smo	0.021
grn	snd	0
grn	som	0.093
grn	sot	0.11895
grn	spa	363.2805
grn	sqi	0.078
grn	tam	0.2655
grn	tel	0.324
grn	tgk	1
grn	tig	0.0885
grn	tsn	0.12299999999999997
grn	tso	0.103
grn	tur	1.708
grn	ukr	1
grn	urd	0
grn	vie	0
grn	vmw	0.253
grn	xho	0.2646
grn	zho	16.183500000000002
grn	zul	0.3573
guj	aar	0.0468
guj	abr	0.04347
guj	afr	0.7145549999999999
guj	aka	0.23341499999999996
guj	amh	0.11866499999999999
guj	ara	100.13805
guj	aym	0.09657
guj	aze	6.6501
guj	bam	0.20835
guj	bci	0.063
guj	bel	0.01053
guj	bem	0.24381000000000003
guj	ben	81.3204
guj	bho	4.218705000000001
guj	bul	0.31104
guj	cat	0.71145
guj	ces	1.07325
guj	chw	0.039015
guj	crs	1.2285
guj	dan	4.95
guj	deu	31.655474999999996
guj	div	7.74
guj	dzo	1.0692
guj	ell	3.413745
guj	eng	382.43834999999996
guj	est	0.15142499999999998
guj	eus	0.0837
guj	ewe	0.12001499999999998
guj	fas	35.105850000000004
guj	fij	0.300645
guj	fil	2.61
guj	fin	4.4733600000000004
guj	fra	32.60326500000001
guj	ful	0.042300000000000004
guj	gle	0.0693
guj	glg	0.29295
guj	grn	0.0675
guj	hat	0.3375
guj	hbs	0.29817
guj	heb	10.692
guj	hif	0.346545
guj	hin	0.025245
guj	hun	0.596205
guj	hye	0.35172000000000003
guj	ita	28.519065
guj	jpn	45.225
guj	kaz	0.7938
guj	kck	0.014220000000000002
guj	khm	0.98325
guj	kin	0.5292
guj	kir	0.40761000000000003
guj	kor	11.79
guj	kri	0.0405
guj	kur	5.8707
guj	lah	26.82
guj	lav	0.05238000000000001
guj	ldd	2.2167
guj	lin	0.09405000000000001
guj	loz	0.04617
guj	ltz	0.4158
guj	lug	0.1575
guj	mai	6.016724999999999
guj	mkd	0.029925
guj	mlg	0.0405
guj	mlt	0.20295000000000002
guj	mon	1.134
guj	mri	0.089505
guj	msa	37.218555
guj	mya	18.495
guj	nde	0.396
guj	nep	24.74865
guj	ngl	0.05355
guj	nld	9.432
guj	nor	3.42
guj	nso	0.31268700000000005
guj	nya	0.55917
guj	orm	0.13688999999999998
guj	pan	128.736
guj	pol	1.8044099999999998
guj	por	5.716935
guj	pus	32.323499999999996
guj	que	0.16865999999999998
guj	rom	0.017549999999999996
guj	run	0.09
guj	rus	21.149955
guj	seh	0.057375
guj	sid	0.0162
guj	sin	45.8208
guj	slk	0.055755
guj	smo	0.048195
guj	sna	1.386
guj	snd	32.184
guj	snk	0.0288
guj	som	4.697909999999999
guj	sot	0.264069
guj	spa	50.39091
guj	sqi	0.17334
guj	swa	3.564
guj	swe	2.6997750000000003
guj	tam	11.74896
guj	tek	0.09945
guj	tgk	0.3546
guj	tha	15.39
guj	tig	0.023895000000000003
guj	toi	0.08585999999999999
guj	ton	0.0945
guj	tpi	0.01053
guj	tsj	1.2474
guj	tsn	0.41381999999999997
guj	tso	0.078795
guj	tuk	2.1681
guj	tum	0.064125
guj	tur	3.5157599999999998
guj	ukr	1.0557
guj	urd	21.456
guj	uzb	2.69433
guj	vie	4.83615
guj	vmw	0.193545
guj	wol	0.0945
guj	xho	0.5874119999999999
guj	yao	0.06817499999999999
guj	zho	98.58230999999999
guj	zul	0.793206
hat	aar	0
hat	abr	0.6555
hat	afr	16.302875
hat	aka	3.51975
hat	amh	0.4395
hat	ara	109.837
hat	aym	2.53425
hat	aze	1
hat	bci	0
hat	bem	0.903
hat	ben	22.18225
hat	bho	3.885
hat	bul	20.16
hat	cat	9
hat	ces	7.155
hat	chw	0.03825
hat	crs	0
hat	dan	1
hat	deu	56.00925
hat	div	3
hat	ell	25.55575
hat	eng	4050.46
hat	est	0.50475
hat	eus	1
hat	ewe	1.80975
hat	fas	28
hat	fij	0.5895
hat	fil	69
hat	fin	3.42
hat	fra	385.73225
hat	gle	0
hat	glg	4
hat	grn	1
hat	guj	0.10125
hat	hbs	0.75375
hat	heb	43
hat	hif	0.6795
hat	hin	0.28875
hat	hun	0.321
hat	hye	2.19825
hat	ita	24.95025
hat	jpn	84
hat	kan	0.08325
hat	kaz	1
hat	khm	9
hat	kin	17
hat	kir	0.9705
hat	kor	35
hat	kri	3
hat	kur	4
hat	lah	4
hat	lao	1
hat	ldd	0
hat	lin	0
hat	loz	0.171
hat	ltz	15
hat	mai	6.3525
hat	mal	0.072
hat	mar	0
hat	mlt	0.6765
hat	mri	1.02375
hat	msa	65.31725
hat	mya	9
hat	nau	4
hat	nde	3
hat	nep	25.095
hat	ngl	0
hat	nld	34
hat	nor	7
hat	nso	1.619775
hat	nya	2.321
hat	ori	0.072
hat	orm	0.507
hat	pan	20.063
hat	pol	5.1345
hat	por	98.68325
hat	pov	0
hat	pus	21
hat	que	5.18
hat	rom	1.0515
hat	rus	9.6435
hat	sag	4
hat	seh	0.05625
hat	sid	0
hat	sin	13
hat	slk	2.637
hat	smo	0.55125
hat	sna	11
hat	snd	5
hat	som	1.093
hat	sot	1.367925
hat	spa	1416.77
hat	sqi	6.65325
hat	ssw	2
hat	swa	18
hat	swe	9.20625
hat	tam	3.20475
hat	tek	1
hat	tel	0.162
hat	tgk	1.066
hat	tha	10
hat	tig	0.0885
hat	toi	0.318
hat	ton	2
hat	tpi	0.0135
hat	tsn	1.4145
hat	tso	0.07725
hat	tuk	3
hat	tum	0.35625
hat	tur	25.2105
hat	ukr	3
hat	urd	3
hat	uzb	4.3185
hat	vie	21
hat	vmw	0.18975
hat	wol	5
hat	xho	3.0429
hat	yao	0.37875
hat	zho	137.943
hat	zul	4.10895
hau	aar	0.12896000000000002
hau	abr	0.365056
hau	afr	0.198648
hau	aka	1.960192
hau	amh	1.017296
hau	ara	616.234368
hau	aym	0.072416
hau	aze	2.237952
hau	bam	149.041552
hau	bci	1.3888
hau	bem	0.597184
hau	bho	0.036704
hau	cat	0.9275200000000001
hau	deu	9.427472
hau	ell	0.032240000000000005
hau	eng	449.14089599999994
hau	eus	0.10912000000000001
hau	ewe	1.0078719999999999
hau	fas	2.8024
hau	fil	1.984
hau	fon	18.570240000000002
hau	fra	684.48744
hau	ful	30.258976
hau	gle	0.01984
hau	glg	0.38192
hau	hat	0.372
hau	hbs	0.08184000000000001
hau	hin	0.016368000000000004
hau	hun	0.583792
hau	hye	0.02976
hau	ita	24.20232
hau	jpn	2.48
hau	kin	7.2912
hau	kri	0.4464
hau	kur	2.34608
hau	lah	0.4464
hau	ldd	0.1488
hau	lez	0.043648000000000006
hau	lin	0.42656
hau	loz	0.11308800000000001
hau	lug	0.20831999999999998
hau	mai	0.060016
hau	mlg	2.5296
hau	mri	0.05803199999999999
hau	msa	4.96
hau	nde	0.3968
hau	nep	0.23708800000000002
hau	nld	10.6144
hau	nso	0.1397232
hau	nya	1.601088
hau	orm	1.1735360000000001
hau	pan	2.14272
hau	por	0.759872
hau	pus	1.3987200000000002
hau	que	0.105152
hau	rom	0.098208
hau	run	1.488
hau	rus	5.987712
hau	sag	15.4752
hau	sid	0.13888
hau	sin	2.20224
hau	slk	4.577584000000001
hau	smo	0.031248
hau	sna	1.3888
hau	snd	0.53568
hau	snk	20.601856
hau	som	4.560224
hau	sot	0.11799839999999999
hau	spa	21.613200000000003
hau	sqi	0.070928
hau	swa	2.2816
hau	swe	0.992
hau	tam	0.53568
hau	tek	0.16864
hau	tha	0.992
hau	tig	0.36356800000000006
hau	tir	0.5456
hau	toi	0.210304
hau	tsn	0.12201599999999999
hau	tuk	0.1488
hau	tum	0.18848
hau	tur	1.694336
hau	ukr	0.054560000000000004
hau	urd	0.35712000000000005
hau	uzb	0.17856000000000002
hau	vie	0.0248
hau	wol	8.68
hau	xho	0.2624832
hau	yao	0.20038399999999998
hau	yor	5.713920000000001
hau	zho	23.405248000000004
hau	zul	0.3544416
hbs	aar	0.01365
hbs	abr	0.22181199999999998
hbs	afr	3.7130324999999997
hbs	aka	1.191034
hbs	amh	0.8455980000000001
hbs	ara	896.8858759999999
hbs	aym	0.7307639999999999
hbs	aze	76.006597
hbs	bam	4.666113999999999
hbs	bci	0.0882
hbs	bel	11.747735999999998
hbs	bem	0.7534029999999999
hbs	ben	2.0389939999999998
hbs	bho	0.506315
hbs	bul	127.386928
hbs	cat	13.22512
hbs	ces	63.98573400000001
hbs	chw	0.012341999999999999
hbs	crs	0.19838
hbs	dan	17.519
hbs	deu	977.4562230000001
hbs	div	4.215
hbs	dje	0.149175
hbs	dzo	0.12696
hbs	ell	198.116308
hbs	eng	1569.656683
hbs	est	2.8602499999999997
hbs	eus	0.6147199999999999
hbs	ewe	0.612394
hbs	fan	0.00375
hbs	fas	157.84212999999997
hbs	fij	0.976605
hbs	fil	30.605999999999998
hbs	fin	30.574800000000003
hbs	fon	0.00468
hbs	fra	350.667521
hbs	ful	0.995887
hbs	gag	0.43116
hbs	gle	0.47779999999999995
hbs	glg	5.15152
hbs	grn	0.10200000000000001
hbs	guj	0.27963
hbs	hat	5.484750000000001
hbs	hau	0.29016000000000003
hbs	hbs	1493.646555
hbs	heb	106.25280000000001
hbs	hif	1.125705
hbs	hin	1.875701
hbs	hun	522.338401
hbs	hye	36.412992
hbs	isl	3.516
hbs	ita	356.00195099999996
hbs	jpn	98.31300000000002
hbs	kan	0.229918
hbs	kat	0.0213
hbs	kaz	16.02985
hbs	kck	0.007110000000000001
hbs	khm	5.22025
hbs	kin	0.87514
hbs	kir	1.305646
hbs	kor	22.932
hbs	kri	2.3769
hbs	kur	48.002089999999995
hbs	lah	2.9573
hbs	lao	4.313000000000001
hbs	lav	12.585168
hbs	ldd	5.846259999999999
hbs	lez	1.400058
hbs	lin	0.78383
hbs	lit	5.77938
hbs	loz	0.142671
hbs	ltz	9.802719999999999
hbs	lug	0.10962
hbs	mai	0.403898
hbs	mal	0.198848
hbs	mar	0.29498
hbs	mkd	146.30532
hbs	mlg	2.425
hbs	mlt	21.116722000000003
hbs	mon	6.8534999999999995
hbs	mri	0.524589
hbs	msa	29.359865999999997
hbs	mya	16.295
hbs	nau	0.03
hbs	nde	0.885
hbs	nep	1.711944
hbs	ngl	0.016939999999999997
hbs	nld	608.4528
hbs	nor	61.3
hbs	nso	1.4455904999999998
hbs	nya	0.47782099999999994
hbs	ori	0.198848
hbs	orm	0.9754679999999999
hbs	pan	14.569032
hbs	pol	42.293306
hbs	por	48.22247
hbs	pov	0.033
hbs	pus	73.18929000000001
hbs	que	1.4624879999999998
hbs	rom	21.200322000000003
hbs	ron	9.010935
hbs	run	1.075
hbs	rus	1248.517271
hbs	sag	0.6272
hbs	seh	0.01815
hbs	sid	0.11543999999999999
hbs	sin	5.5889999999999995
hbs	slk	44.089504999999996
hbs	smo	0.364371
hbs	sna	3.0975
hbs	snd	3.34876
hbs	snk	0.644992
hbs	som	13.668432
hbs	sot	2.0448235
hbs	spa	301.383623
hbs	sqi	373.87010699999996
hbs	ssw	0.0441
hbs	swa	3.3464
hbs	swe	73.31887499999999
hbs	tam	1.470858
hbs	tek	0.29767
hbs	tel	0.447408
hbs	tgk	8.608028000000001
hbs	tha	6.754
hbs	tig	0.451234
hbs	tir	0.9658
hbs	tmh	0.04914
hbs	toi	0.265318
hbs	tpi	0.0032400000000000007
hbs	tsj	0.14811999999999997
hbs	tsn	1.3327699999999998
hbs	tso	0.024926
hbs	tuk	14.36495
hbs	tum	0.0285
hbs	tur	180.89913
hbs	ukr	102.29934599999999
hbs	urd	1.7765400000000002
hbs	uzb	14.467958999999999
hbs	vie	11.55816
hbs	vmw	0.061226
hbs	wol	2.0915999999999997
hbs	xho	2.715678
hbs	yao	0.0303
hbs	yor	0.0014399999999999999
hbs	zho	267.98550900000004
hbs	zul	3.667089
heb	aar	6
heb	abr	2.8704
heb	afr	29.486
heb	aka	15.4128
heb	amh	232.9936
heb	ara	28461.2624
heb	aym	5.4104
heb	aze	1570.1936
heb	bam	3.704
heb	bci	4
heb	bel	13.104
heb	bem	9.632
heb	ben	73.1072
heb	bho	25.391199999999998
heb	bis	0.1848
heb	bul	112.2816
heb	cat	49
heb	ces	109.1376
heb	chw	0.1224
heb	crs	9
heb	dan	86
heb	deu	1876.4712
heb	div	86
heb	dje	3.876
heb	ell	584.2544
heb	eng	21395.359200000003
heb	est	7.5376
heb	eus	5
heb	ewe	7.9248
heb	fas	3759
heb	fij	23.2656
heb	fil	346
heb	fin	26.9952
heb	fra	4148.503200000001
heb	ful	2.0136000000000003
heb	gag	2
heb	gil	1.5024
heb	gle	5
heb	glg	19
heb	grn	8
heb	guj	9.504
heb	hat	129
heb	hau	7.5392
heb	hbs	71.4808
heb	hif	26.8176
heb	hin	87.8392
heb	hun	67.2992
heb	hye	106.3944
heb	isl	8
heb	ita	465.1848
heb	jpn	433
heb	kan	7.8144
heb	kat	3
heb	kaz	43
heb	kck	0.4424
heb	khm	34
heb	kin	41
heb	kir	14.4928
heb	kor	329
heb	kri	5
heb	kur	1121
heb	lah	28
heb	lao	22
heb	lav	9.7776
heb	ldd	411
heb	lez	8.1664
heb	lin	1
heb	lit	62
heb	loz	1.824
heb	ltz	17
heb	lug	46
heb	mai	41.0432
heb	mal	6.7584
heb	mar	14
heb	mkd	12.768
heb	mlg	1
heb	mlt	15.1536
heb	mon	0
heb	mri	6.5208
heb	msa	312.3776
heb	mya	48
heb	nau	3
heb	nde	14
heb	nep	162.1376
heb	ngl	0
heb	nld	446
heb	nor	420
heb	nso	10.8924
heb	nya	5.4239999999999995
heb	ori	6.7584
heb	orm	268.7776
heb	pan	141.9136
heb	pol	404.1072
heb	por	266.084
heb	pov	0
heb	pus	108
heb	que	17.4272
heb	rom	6.983999999999999
heb	ron	51.408
heb	rus	2361.5104
heb	sag	5
heb	seh	0.18
heb	sid	31
heb	sin	75
heb	slk	25.9936
heb	smo	4.5112000000000005
heb	sna	51
heb	snd	34
heb	snk	0.512
heb	som	104.3024
heb	sot	9.1988
heb	spa	3466.5959999999995
heb	sqi	32.132
heb	swa	259
heb	swe	222.628
heb	tam	32.816
heb	tek	1
heb	tel	15.2064
heb	tgk	10.1264
heb	tha	183
heb	tig	70.9168
heb	tir	84
heb	tmh	1.2768
heb	toi	3.392
heb	tpi	0.0144
heb	tsn	13.891200000000001
heb	tso	0.2472
heb	tuk	24
heb	tum	0.38
heb	tur	2267.6432
heb	ukr	368.9568
heb	urd	32
heb	uzb	37.0672
heb	vie	102
heb	vmw	0.6072
heb	wol	5
heb	xho	20.4624
heb	yao	0.404
heb	zho	1140.508
heb	zul	27.6312
hif	afr	0.483804
hif	ara	297.2586
hif	aym	1.727289
hif	aze	0.16308
hif	bem	0.136353
hif	ben	5.580506999999999
hif	bho	0.584823
hif	bis	13.812876000000001
hif	cat	0.07701
hif	ces	2.592972
hif	crs	0.41223000000000004
hif	dan	2.718
hif	deu	18.992478
hif	div	3.624
hif	ell	6.732939
hif	eng	929.692353
hif	est	2.4389519999999996
hif	eus	0.009059999999999999
hif	fas	3.87768
hif	fil	34.881
hif	fin	0.8262719999999999
hif	fra	54.67121100000001
hif	gil	16.447523999999998
hif	gle	0.07247999999999999
hif	glg	0.031709999999999995
hif	guj	0.387315
hif	hat	1.01925
hif	hbs	17.457714
hif	heb	63.0576
hif	hin	7.031918999999999
hif	hun	0.49286399999999997
hif	hye	1.327743
hif	ita	8.206548000000002
hif	jpn	62.967
hif	kan	0.318459
hif	kck	0.10736100000000001
hif	khm	0.43035
hif	kor	17.214
hif	kur	3.77349
hif	lah	0.0453
hif	ldd	0.05435999999999999
hif	loz	0.025820999999999997
hif	lug	0.38051999999999997
hif	mai	0.32887799999999995
hif	mal	0.275424
hif	mar	0.60249
hif	mon	0.40769999999999995
hif	mri	12.419901
hif	msa	47.675079000000004
hif	mya	4.077
hif	nau	5.436
hif	nde	0.9966
hif	nep	1.2992039999999998
hif	nld	5.7078
hif	nor	1.812
hif	nso	0.34029360000000003
hif	nya	0.365571
hif	ori	0.275424
hif	pan	0.45843599999999995
hif	por	2.286744
hif	pus	2.41449
hif	que	2.5558259999999997
hif	rom	0.019932
hif	rus	7.947885
hif	sin	6.369179999999999
hif	slk	0.043488
hif	smo	19.734039
hif	sna	3.4881
hif	snd	0.05435999999999999
hif	som	2.8992
hif	sot	0.2873832
hif	spa	64.191912
hif	sqi	0.023556
hif	swa	2.1744
hif	swe	0.04982999999999999
hif	tam	2.390481
hif	tel	0.6197039999999999
hif	tgk	2.737932
hif	tha	19.479
hif	toi	0.048018
hif	ton	39.3204
hif	tpi	0.47293199999999996
hif	tsn	1.359906
hif	tuk	0.33975
hif	tum	0.043035
hif	tur	5.655705
hif	urd	0.46659
hif	uzb	0.7442789999999999
hif	vie	5.395229999999999
hif	xho	0.6392736
hif	yao	0.045752999999999995
hif	zho	178.510086
hif	zul	0.8632368
hin	aar	0
hin	abr	0.41123999999999994
hin	afr	6.238325
hin	aka	2.20818
hin	amh	1.126292
hin	ara	915.6780119999996
hin	aym	0.8957109999999999
hin	aze	60.12474
hin	bam	1.9033930000000001
hin	bci	0
hin	bel	0.12168
hin	bem	2.2379350000000002
hin	ben	740.456951
hin	bho	38.52973200000001
hin	bis	0.3684450000000001
hin	bul	2.8592639999999996
hin	cat	6.20196
hin	ces	10.019862
hin	chw	0.35771400000000003
hin	crs	11.32032
hin	dan	46.001
hin	deu	292.25371699999994
hin	div	71.287
hin	dje	0.01683
hin	dzo	9.05016
hin	ell	31.436799
hin	eng	3604.180157000002
hin	est	1.4314709999999997
hin	eus	0.023760000000000003
hin	ewe	1.13538
hin	fas	325.75829000000004
hin	fij	7.2048689999999995
hin	fil	26.795
hin	fin	41.098368
hin	fra	296.69918200000006
hin	ful	0.391912
hin	gil	0.7712320000000001
hin	gle	0.03674
hin	glg	2.08316
hin	grn	0.011000000000000001
hin	guj	0.020295
hin	hat	3.25575
hin	hau	0.03273600000000001
hin	hbs	2.894342999999999
hin	heb	99.3144
hin	hif	8.304849
hin	hin	0.41492
hin	hun	5.4664649999999995
hin	hye	3.365765
hin	isl	0.16500000000000004
hin	ita	261.955363
hin	jpn	423.088
hin	kan	0.016687
hin	kaz	7.03465
hin	kck	0.13651200000000002
hin	khm	8.3762
hin	kin	4.24794
hin	kir	3.756482
hin	kor	112.027
hin	kri	0.10890000000000002
hin	kur	53.46091
hin	lah	244.0649
hin	lao	0.20900000000000005
hin	lav	0.49004400000000004
hin	ldd	20.04158
hin	lin	0.01166
